Composition,Bandgap,theory_data,expt_data,Density_composition_average,n_ws^third_composition_average,ThermalExpansionCoefficient_difference,MiracleRadius_composition_average,IonizationEnergy_composition_average,ShearModulus_composition_average,ShearModulus_max_value,FirstIonizationEnergy_composition_average,NdValence_composition_average,IsNonmetal_composition_average,BCCfermi_composition_average,MendeleevNumber_arithmetic_average,IonicRadii_difference,GSbandgap_difference,BulkModulus_composition_average,Electronegativity_difference,BCCenergy_pa_composition_average,AtomicVolume_composition_average,HeatCapacityMolar_difference,ElectronAffinity_composition_average,ML PBE bandgap,cost,pbe_values
Na5CuSO2,2.864111,0,1,-0.758216021,-0.59792143,0.600241377,0.743281526,-0.835183667,-0.563397616,-0.142880151,-0.829145794,-0.7041671,-0.23600857,-0.907966097,-0.004722061,1.088875005,1.057362153,-0.657232494,1.161135496,1.034566464,-0.254142556,0.064620265,0.002202428,0,1,1.5434
BaHfN2,2.369363,0,1,-0.064870186,0.990942184,-0.385770166,0.501375295,0.263941818,-0.505215235,-0.499081688,0.287815771,-0.912706155,0.304837903,0.00780642,-1.028692875,0.51781141,-0.362604448,-0.486394448,0.752429135,-0.583813847,0.640131551,-0.354205341,-1.645927333,0,1,1.2674
ZrAlCu2,0,0,1,0.656248278,1.083664052,-0.78937557,0.688193969,-1.2202945,0.615806781,-0.142880151,-1.237825438,0.793522478,-1.317701517,0.22620494,0.000998446,-0.922262002,-0.362604448,0.524381484,-1.041337673,-0.528077562,-0.971951541,-0.639118984,-0.190316935,0,1,0
TlHg3,0,0,1,2.44704201,0.620054712,-0.786209307,1.241464654,-0.148352801,-0.804838938,-1.037341788,-0.143477211,2.329128248,-1.317701517,-0.16399074,0.904838606,-0.251883,-0.362604448,-0.493235571,-1.257043808,1.74204535,-0.970263763,-0.574968777,-1.294472106,0,1,0
BaSe3,1.910986,0,1,0.01581797,-1.455884887,-0.776338017,0.875012642,-0.494403149,-0.681629191,-0.995784942,-0.489034639,1.476013931,1.116107613,-0.044513602,-0.776990552,0.617126818,-0.362604448,-0.850256681,0.196134365,0.66718172,-0.968352263,-0.441822026,0.546567525,0,1,0.9444
Y(HO)3,5.42157,0,1,-1.07052834,-0.192365464,-0.821783203,-1.747634116,1.362797966,-0.692296702,-0.578237585,1.353645729,-1.034579629,1.463794632,-0.722810865,0.22981874,-0.376027259,4.701427213,-0.897594809,0.831899816,0.547977202,1.789798644,-0.423839562,-0.061868417,0,1,3.7635
AgClO2,1.817749,0,1,-0.510889287,-1.172568068,-0.821783203,-1.316514101,1.066652214,-0.550952187,-0.499081688,1.069223025,-0.230214702,1.116107613,-0.748874308,1.488330354,-0.028423332,1.245014415,-0.565494934,0.025840048,0.943847251,1.430679202,0.309615389,1.365970742,0,1,1.03535
YNiSb,0.482216,0,1,0.63639052,1.025283616,-0.817313185,1.136079762,-0.993240742,0.687367997,0.411211128,-1.017562087,1.077893917,-1.317701517,0.406294209,-0.525288229,-0.847775446,-0.362604448,0.50157774,-0.746160856,-0.73087114,-0.970420379,-0.621264056,-0.369461474,0,1,0.3486
Li2Mn3CoO8,1.769881,0,1,-0.598407511,-0.61623686,0.606760154,-0.526127407,0.485560594,0.015492624,0.450789077,0.489957021,-0.547085734,0.536629249,-0.399204603,-0.742667508,0.195036335,-0.362604448,-0.311212833,1.104370723,-0.103570103,0.867595849,-0.204479013,-0.025258498,0,1,0.6456
Cu2Sb,0,0,1,1.055635959,1.011547043,-0.811539411,0.628316189,-0.769428294,0.612695423,-0.142880151,-0.768502323,2.329128248,-1.317701517,0.473286877,0.973484694,-1.592641004,-0.362604448,0.837932957,-1.518161761,0.085017475,-0.971592742,-0.686307009,0.243632644,0,1,0
Li5NbO5,4.393036,0,1,-0.96240414,-0.648080734,0.617376447,-0.075411028,-0.190265148,-0.630716073,-0.340769894,-0.190269451,-0.959239664,0.157334319,-1.29023519,-1.051574904,0.219865187,-0.362604448,-0.647938241,1.104370723,0.543439715,0.491849281,-0.177696621,0.060760549,0,1,2.9339
Sb3Ir,0.669482,0,1,1.756062546,1.016698258,-0.813215668,1.047460648,-0.426943387,1.689225031,3.062933679,-0.451181195,2.073193953,-1.317701517,1.870373212,0.836192518,-1.344352485,-0.362604448,0.909194656,-1.518161761,-0.595301437,-0.970166423,-0.770480243,0.254127488,0,1,0.5269
CrHgO4,2.547515,0,1,-0.278912702,-0.853192745,0.621846466,-0.69378519,1.067097894,-0.115362172,1.182981124,1.069712354,-0.230214702,0.845684376,-0.365215619,0.595931209,0.269522891,-0.362604448,-0.470431828,0.332369819,0.343540933,1.174395727,-0.018277617,0.129409695,0,1,1.4158
SiAu3,0,0,1,2.995398124,1.325771151,-0.800178115,0.601969966,-0.335052251,-0.074914528,-0.558448611,-0.329893214,1.476013931,-1.317701517,1.065849758,0.801869473,-0.202225296,0.135867024,2.251765056,-0.961866992,0.145689557,-0.971633649,-0.094798739,1.531154699,0,1,0
YF3,8.76213,0,1,-0.935233165,-1.249836291,2.509684206,-1.984750124,2.341824044,-0.588288474,-0.578237585,2.322482998,-0.998017587,1.116107613,-2.379413789,-0.536729243,-0.89743315,-0.362604448,-0.822464619,1.444959358,0.912512318,1.444494027,-0.178206761,2.198114212,0,1,6.6416
Mg2B2O5,6.845125,0,1,-0.987570004,-0.536106851,0.622218967,-0.665043856,0.674359178,-0.689926144,-0.756338354,0.67764814,-1.083329019,0.485120061,0.089660535,1.053571796,1.237848117,0.620151728,0.389459334,0.729723226,0.585415164,0.816504412,1.545686575,-0.916983159,0,1,5.0909
Be2Re,0,0,1,1.072462177,1.691507408,-0.812284414,0.187615729,-0.389708839,4.669905274,2.429686503,-0.391122916,-0.514586141,-1.317701517,1.688436658,0.012439461,-1.468496745,-0.362604448,2.593821209,-1.31380858,-1.410460918,-0.972918189,0.365475808,-3.678998195,0,1,0
Zr3N4,1.623104,0,1,-0.463759305,1.314732834,-0.385397664,-0.142225298,0.734562651,-0.302932566,-0.439714765,0.696167193,-0.790832682,0.536629249,0.324599671,0.184054681,0.492982558,-0.362604448,-0.997768397,0.252899138,-1.125286581,0.868230727,-0.307017316,-1.149078426,0,1,0.6475
Sr(AlTe2)2,2.900606,0,1,0.078170993,-0.807567699,-0.81377442,1.056698934,-0.937744886,-0.179722819,-0.578237585,-0.931582751,0.866646562,-1.317701517,1.078894004,-0.227821847,0.120549779,-0.362604448,0.008853996,-0.382866313,0.533363661,-0.969149543,-0.456743644,0.023694195,0,1,1.9336
ZrNi3,0,0,1,1.092225934,1.557575821,-0.807441894,0.580413965,-1.048059396,1.605218385,0.411211128,-1.064468192,1.134768204,-1.317701517,0.081859294,-0.536729243,-1.294694781,-0.362604448,1.311110635,-1.029984718,-1.260887721,-0.972273469,-0.696509826,-0.002141949,0,1,0
Na3(CuO2)2,0,0,1,-0.600705761,-0.63684172,0.600241377,0.075843873,-0.08859115,-0.391650696,-0.142880151,-0.083871893,-0.325005182,0.124555745,-0.901223006,-0.639698376,-0.00359448,-0.362604448,-0.429765152,1.161135496,0.849937841,0.460056346,-0.157290988,0.15625697,0,1,0
CaZn2,0,0,1,0.237167341,0.56510842,-0.807069393,1.337269102,-0.642855142,0.331428728,-0.241825023,-0.637326623,1.191642492,-1.317701517,-0.528033506,-1.53209752,-1.02157741,-0.362604448,-0.102721463,-0.950514037,1.344029295,-0.97046644,-0.718318345,-2.16578819,0,1,0
Mn3PtN,0,0,1,1.202630422,1.530789504,-0.391171438,0.218273152,-0.23428803,1.371866592,0.450789077,-0.235340612,0.554650469,-0.668685749,1.235114216,0.367110916,1.014388449,-0.362604448,1.020362905,0.003134139,-1.872326203,-0.32847909,-0.370784918,-0.823522102,0,1,0
Li3Cr2NiO6,0,0,1,-0.668027413,-0.473719915,0.621846466,-0.334518511,0.116948414,0.16030408,1.182981124,0.121642019,-0.571460429,0.304837903,-0.63444799,-0.742667508,0.269522891,-0.362604448,-0.238118691,1.104370723,0.080428009,0.637766482,-0.018277617,0.139416407,0,1,0
LiTiVO4,1.766712,0,1,-0.801369573,-0.654503028,0.615327689,-0.462485881,0.383389876,-0.323200836,-0.162669126,0.388463944,-0.839582071,0.536629249,-0.733464743,-1.10305947,0.468153706,-0.362604448,-0.311212833,1.104370723,-0.08838635,0.867785595,-0.210855773,0.047961341,0,1,0.5375
AlGaN2,3.854211,0,1,-0.644105701,1.217595639,-0.411472771,-0.260270064,0.277919967,-0.588288474,-0.578237585,0.281767643,-0.230214702,0.304837903,0.637225322,1.099335855,1.237848117,-0.362604448,-0.672815052,-0.064983588,0.106529097,0.637920522,-0.159076481,-1.184642348,0,1,2.6691
Cs2LiAl3F12,9.176409,0,1,-1.056393592,-1.157686781,2.487706616,-1.509719737,1.723463148,-0.660471962,-0.578237585,1.724799059,-1.083329019,0.845684376,-2.059442542,-1.18886708,1.312334672,-0.362604448,-0.767640618,1.9331364,1.374047572,1.177371337,0.234497155,2.030343154,0,1,7.2292
YMgCu,0,0,1,0.171366487,0.771157015,-0.79663935,1.183981986,-1.134723919,0.301559699,-0.142880151,-1.154226855,0.167905312,-1.317701517,-0.376501552,-0.84563664,-0.922262002,-0.362604448,0.290643112,-0.916455174,0.026705205,-0.970771631,-0.520511246,-1.949545599,0,1,0
As3(HO2)5,4.71593401,0,1,-0.981468549,-0.520080849,-0.821783203,-1.698135151,1.551619702,-0.830974339,-1.092750916,1.551233855,-0.514586141,1.38653085,-0.478532586,1.877324853,0.716442226,4.701427213,-0.935058102,-0.257983814,0.663985958,1.712217449,-0.182798029,0.22768699,0,1,3.0736
HgRhF6,0.75308,0,1,-0.334565372,-1.10045106,2.515457979,-2.250607466,2.642658119,-0.130918959,1.875595224,2.642173898,-0.315526134,1.116107613,-2.135395388,0.962043679,-0.028423332,-0.362604448,-0.13193876,0.559428908,1.294531342,1.443894204,0.019472803,2.417773729,0,1,0
YP5,0.712867,0,1,-0.612274679,1.375566229,-0.60629107,0.02953839,0.061562531,-0.669183762,-0.578237585,0.053168105,-1.026454731,1.38653085,1.97643465,-0.879959684,0.443324855,-0.362604448,-0.724123475,-0.587219494,-0.58714258,-0.969675413,-0.441949561,-0.529324789,0,1,0.188
ScB12,0,0,1,-0.545754354,1.656637646,-0.811911913,-0.578082896,-0.707581607,-0.747685699,-0.518870662,-0.701046391,-1.057079347,-1.317701517,2.390123899,-1.291836212,-0.376027259,-0.362604448,4.129127095,-0.916455174,-0.641572604,-0.973202756,1.053655763,-1.01894022,0,1,0
Tl2TeBr6,2.618031,0,1,0.273827817,-1.360301233,-0.766094225,-1.725279744,0.264387498,-0.741367251,-0.776127328,0.268184686,2.329128248,0.845684376,-0.369885305,1.831560794,0.790928782,0.277734714,-0.689157734,-0.167160178,1.307269908,-0.96803329,5.584598913,2.171673715,0,1,2.2372
Zr2OsRu,0,0,1,2.131902922,1.475156383,-0.819361943,0.93249531,-1.046965454,3.472032734,3.300401371,-1.121451582,0.366965319,-1.317701517,0.839540051,-0.548170258,-1.120892818,-0.362604448,-0.057113976,-0.700749039,-2.766031628,-0.971493886,-0.621264056,-0.232784441,0,1,0
Si3P,0,0,1,-0.629547403,1.294863862,-0.590087253,-0.166860728,-0.439341397,-0.830974339,-1.092750916,-0.433675399,-1.083329019,-0.506431807,2.455585829,1.385361222,-1.443667893,0.186810422,0.331974898,-1.359220398,-0.526148098,-0.97087954,-0.298089852,0.325516831,0,1,0
BaAl9Ni2,0,0,1,-0.178647053,1.014981187,-0.803716879,0.906149087,-1.629712457,0.385255209,0.411211128,-1.62234686,-0.628334717,-1.317701517,0.983271651,-0.868518669,0.51781141,-0.362604448,0.503858114,-0.530454721,0.04186301,-0.971292404,-0.293498585,-0.702611741,0,1,0
LiMn3CrO8,2.122068,0,1,-0.59800243,-0.678051439,0.621846466,-0.639987308,0.638060663,0.183423857,1.182981124,0.64130146,-0.558335593,0.679270077,-0.202717081,-0.897121206,0.269522891,-0.362604448,-0.299184485,1.104370723,-0.301781485,1.009038613,-0.018277617,0.006700755,0,1,1.1336
CaMoO4,4.634125,0,1,-0.694586095,-0.9527829,0.622032716,-0.415952292,0.755040784,-0.660471962,-0.696971431,0.757664192,-0.79895758,0.845684376,-0.342818953,-0.84563664,0.344009447,-0.362604448,-0.293702816,1.081664814,0.061323874,1.175023466,-0.108827611,-0.173232306,0,1,3.5007
Li2FeF4,3.689793,0,1,-0.890278558,-0.775188634,2.508752952,-1.509491631,1.383357131,-0.348802862,0.529944974,1.387778937,-0.790832682,0.536629249,-2.163313216,-0.731226493,0.269522891,-0.362604448,-0.528662816,1.717430265,0.9213753,0.868763161,0.034777027,1.640806638,0,1,3.5719
Li2Co3NiO8,0.037804,0,1,-0.511832388,-0.554422282,0.606760154,-0.567186456,0.520462556,-0.005842397,0.411211128,0.526740631,-0.376462871,0.536629249,-0.577922041,-0.58821381,0.195036335,-0.362604448,-0.091319592,1.104370723,0.177021452,0.867549985,-0.204479013,0.237286925,0,1,0
Te2Pt,0,0,1,1.904748975,-0.650578293,-0.803158127,0.743281526,-0.309324354,0.326450557,0.114376514,-0.313223647,2.215379672,-1.317701517,1.485243787,1.11077687,-0.822946594,-0.063392594,1.054568521,-1.484102898,0.009180763,-0.969893084,-0.770480243,1.454200648,0,1,0
Li2Ti4VO8,0,0,1,-0.776740491,-0.543433023,0.615327689,-0.362301801,0.271259075,-0.254999886,-0.162669126,0.276671421,-0.833082153,0.413007198,-0.846953546,-1.10305947,0.468153706,-0.362604448,-0.288571973,1.104370723,-0.173347336,0.745200548,-0.210855773,-0.058618851,0,1,0
InCuO3,0,0,1,-0.335246298,-0.785196709,0.600241377,-0.551994608,0.563949359,-0.472545984,-0.142880151,0.567432985,0.281653888,0.629345787,-0.142387586,1.030689767,-0.00359448,-0.362604448,-0.518889783,0.196134365,0.624274599,0.959845712,-0.157290988,0.26686774,0,1,0
Nb6C5,0,0,1,0.357061624,1.62781966,-0.810049405,-0.023154056,-0.374798814,-0.057094937,-0.340769894,-0.401116944,-0.338792888,0.157334319,0.895197464,0.115408593,-0.475342667,-0.362604448,0.844670427,-0.609925403,-2.09084308,-0.972306691,1.264088847,0.176581022,0,1,0
NaSn4(PO4)3,4.68248892,0,1,-0.747577947,-0.767682578,0.589997585,-0.577861809,0.843633887,-0.690403219,-0.736549379,0.846604794,-0.400837566,1.116107613,0.246215106,0.184054681,1.386821228,0.685281895,-0.765768811,1.161135496,0.46914264,0.960541496,-0.078729303,0.385923198,0,1,3.7392
Nb3Tl2Br9,1.462835,0,1,0.310018286,-0.819341904,-0.766094225,-1.68399259,0.127268513,-0.512015773,-0.340769894,0.118904326,1.890383742,0.768420594,-0.597015772,0.847633532,1.610280896,-0.362604448,-0.248787585,-0.144454269,0.411046235,-0.968588032,5.728713692,2.015483014,0,1,1.0294
BaLiP,1.484742,0,1,-0.699272807,0.489557268,-0.623612391,1.298947323,-1.239256163,-0.717720935,-0.995784942,-1.232245061,-1.083329019,-0.23600857,-0.345712196,-2.012620137,1.436478932,-0.362604448,-0.817618823,-0.212571996,0.575894084,-0.968076096,-0.245545349,-1.016236718,0,1,0.8308
HgPd2Au,0,0,1,2.75922006,1.294863862,-0.752497919,0.889383309,-0.273791494,0.242443911,-0.222036048,-0.270358992,2.329128248,-1.317701517,0.097232514,0.412874975,-0.723631187,-0.362604448,1.589031259,-1.075396536,0.272202557,-0.971629402,-0.459932024,-0.149533484,0,1,0
SrAgSb,0,0,1,0.611950203,0.503293841,-0.800364365,1.624682445,-1.110252029,-0.132785773,-0.499081688,-1.10903145,1.191642492,-1.317701517,0.006370459,-0.525288229,-0.425684963,-0.362604448,-0.188235502,-0.439631086,0.609348947,-0.968777232,-0.588104903,-1.117768228,0,1,0
Ca3BiN,1.384989,0,1,-0.436938848,0.409885145,-0.399738973,1.540374531,-0.768617966,-0.575594136,-0.855283225,-0.763148895,-0.400837566,-0.668685749,-0.008888234,-0.13629373,0.095720927,-0.362604448,-0.717282352,0.627546635,0.617923615,-0.324586858,-0.327422949,-2.473311513,0,1,0.3912
MgAg,0,0,1,0.473298404,0.73338144,-0.810794408,1.097757983,-0.966256837,0.046428404,-0.499081688,-0.960090149,0.622899614,-1.317701517,-0.296730798,0.424315989,-0.599486927,-0.362604448,0.242185157,-0.9845729,0.961104224,-0.971211732,-0.725715387,-2.167984785,0,1,0
K2Mn2O3,1.399525,0,1,-0.579852839,-0.542648076,0.590556337,0.490084057,-0.220535615,0.014959248,0.450789077,-0.215903081,-0.595835124,0.073046557,-0.579093842,-0.891400698,0.418496003,-0.362604448,-0.396238219,1.286017995,-0.011198565,0.410539024,-0.368744354,-0.316422417,0,1,0
Na2CdO3,0,0,1,-0.753122017,-0.884100034,0.573607518,0.125342838,0.164068957,-0.671672848,-0.716760405,0.168310367,-0.514586141,0.304837903,-0.969488108,-0.502406199,-0.549829223,-0.362604448,-0.842132847,1.161135496,1.149239952,0.639227329,-0.358796609,-0.113924236,0,1,0
Hg(IO3)2,3.833033,0,1,-0.516955124,-1.589244116,0.539709879,-1.559218702,1.355628497,-0.830974339,-1.092750916,1.357638767,0.054156737,1.566813007,-0.605012503,1.671386589,1.262676968,0.32222958,-0.920995794,-0.053630633,1.083725316,1.175452337,2.585863689,0.934177081,0,1,2.714
NaSbO3,3.925996,0,1,-0.818318565,-1.015971135,0.610485169,-0.241588197,0.589037097,-0.656987242,-0.696971431,0.589415413,-0.400837566,0.629345787,-0.429877317,-0.159175759,-0.078081036,-0.362604448,-0.832555275,1.161135496,0.749814612,0.960945039,-0.258043798,0.285612018,0,1,2.6801
LiNbNiO4,2.903801,0,1,-0.524965702,-0.586801347,0.617376447,-0.491227215,0.447776182,-0.200524465,0.411211128,0.443607251,-0.498336345,0.536629249,-0.695607937,-0.776990552,0.219865187,-0.362604448,-0.115752174,1.104370723,-0.005276465,0.867722766,-0.177696621,0.334564711,0,1,1.6233
HgBiO3,0,0,1,0.064296485,-0.884100034,0.606015151,-0.362301801,0.95932434,-0.741367251,-0.855283225,0.961729901,0.281653888,0.629345787,-0.240230508,1.442566295,-0.723631187,-0.362604448,-0.806216951,-0.053630633,0.868468896,0.960614569,-0.295029007,0.15762374,0,1,0
BePd,0,0,1,0.70496441,1.567878251,-0.820851949,0.379224625,-0.39327428,2.454618914,1.519393687,-0.389487137,0.622899614,-1.317701517,0.906497183,0.287023813,-1.195379373,-0.362604448,1.653166788,-0.973219946,-0.267895877,-0.972728241,0.42924341,-2.722258966,0,1,0
CdCu2O3,0.940257,0,1,-0.00562432,-0.437661411,0.600241377,-0.39200118,0.568584432,-0.115362172,-0.142880151,0.572151613,0.622899614,0.304837903,-0.491758543,0.91627962,-0.00359448,-0.362604448,-0.07991772,0.298310955,0.715591298,0.637632469,-0.157290988,0.206290526,0,1,0
LiYS2,2.400671333,0,1,-0.621510299,-0.745017233,-0.712454005,0.587599298,-0.725881295,-0.549085373,-0.578237585,-0.739528245,-0.998017587,0.304837903,0.020461687,-1.829563902,0.145378631,-0.362604448,-0.709586088,0.128016638,0.17891014,-0.969985862,-0.298599993,0.282097466,0,1,1.469266667
MgNb5O9,0.034144,0,1,-0.412364899,-0.5860164,0.617376447,-0.490679761,0.611466962,-0.315733579,-0.340769894,0.595599124,-0.628334717,0.629345787,-0.446022622,0.481521063,0.219865187,-0.362604448,0.022699126,0.729723226,-0.577314383,0.95983988,-0.177696621,0.079522578,0,1,0
MnS2,1.126653,0,1,-0.180198073,-0.767339164,-0.731824084,-0.032734501,-0.134034314,0.139769122,0.450789077,-0.129660579,-0.514586141,0.845684376,1.4026244,0.664577297,-0.723631187,-0.362604448,-0.225861679,-0.519101767,-0.586824806,-0.970859417,-0.325382385,0.552327485,0,1,0
K5P2Au,1.102816,0,1,-0.291143013,0.218259951,-0.611692342,2.107297351,-1.493354601,-0.674628638,-0.558448611,-1.486155667,-0.65677186,-0.506431807,-0.68776246,-0.662580405,1.659938599,0.685281895,-0.447271776,0.264252092,0.886310723,-0.964898724,-0.050416488,-0.291470142,0,1,0.4815
Zn2CuAu,0,0,1,1.745416908,1.052756762,-0.791983081,0.673823301,-0.345262377,0.671811211,-0.142880151,-0.340190424,2.329128248,-1.317701517,-0.070393884,0.412874975,-1.369181337,-0.362604448,1.140082559,-0.67804313,0.869293088,-0.972139222,-0.662330391,-0.155757171,0,1,0
Nb4C3,0,0,1,0.403280925,1.620862175,-0.810049405,0.026116803,-0.428141514,-0.020243537,-0.340769894,-0.455865941,-0.303338786,0.073046557,0.849334922,0.115408593,-0.475342667,-0.362604448,0.905529768,-0.609925403,-2.164717013,-0.972265381,1.264088847,0.16657748,0,1,0
ZrAs,0,0,1,0.474708423,1.063059192,-0.803716879,0.652267301,-0.630051968,-0.214925604,-0.439714765,-0.679127632,0.964145341,-1.317701517,0.302904139,0.252700769,-1.02157741,-0.362604448,-0.809637513,-0.723454948,-1.339839016,-0.970805169,-0.695234474,-0.47440991,0,1,0
BaNbS3,0,0,1,-0.237914822,-0.863495175,-0.705003974,0.609155299,-0.486001674,-0.510628997,-0.340769894,-0.492359125,-0.810332437,0.629345787,0.587482497,-0.84563664,1.138532709,-0.362604448,-0.304420575,0.230193229,-0.176332912,-0.969002961,-0.102195781,0.485531467,0,1,0
Sc2MnSe4,1.383971,0,1,0.067132564,-0.651559477,-0.756595436,0.539354916,-0.547745849,-0.026644043,0.450789077,-0.539465906,1.207892289,0.536629249,0.400890893,-0.662580405,-1.046406262,-0.362604448,-0.344929796,-0.337454495,-0.439517773,-0.970468423,-0.665008631,0.302850061,0,1,0
P2Pd15,0,0,1,1.801253632,1.563030049,-0.607222323,0.675091301,-0.504527476,0.618552096,-0.222036048,-0.501861154,1.927662687,-0.935927536,0.494649799,0.836192518,-0.500171519,0.685281895,1.740692921,-1.677103124,-0.632771081,-0.971880763,-0.512093922,-0.505506806,0,1,0
RbCaF3,8.291551,0,1,-1.076757941,-1.250866534,2.489196622,-0.71294608,1.332528762,-0.775716635,-0.946312507,1.334606672,-1.083329019,0.629345787,-2.366649808,-1.760917814,-0.152567592,-0.362604448,-0.931067447,1.899077537,1.528792692,0.964209439,-0.101558105,1.158070332,0,1,6.7098
KBiO2,2.680378,0,1,-0.500822744,-0.940763398,0.606015151,0.465448627,0.021329772,-0.706831185,-0.855283225,0.025279092,-0.230214702,0.304837903,-0.498164399,-0.113411701,-0.475342667,-0.362604448,-0.851966962,1.286017995,0.764456062,0.641149253,-0.266716192,0.208584748,0,1,2.0739
RbBeO3,0,0,1,-1.0599957,-0.937672669,0.609926417,-0.120874593,0.562685248,0.154703637,1.519393687,0.566223758,-1.083329019,0.629345787,-0.571855674,-0.525288229,1.213019265,-0.362604448,-0.544543994,1.286017995,0.807246036,0.962023301,1.07712224,-0.730122875,0,1,0
Ba2CdReO6,0,0,1,-0.215958751,-0.902644408,0.619425206,-0.040398857,0.576639087,-0.058859925,2.429686503,0.577977576,-0.571460429,0.629345787,-0.594765818,-0.365114023,0.542640262,-0.362604448,-0.260295331,1.206547314,0.401191432,0.961412424,-0.289927599,-0.296339262,0,1,0
MnP4,1.394042,0,1,-0.418284362,1.510184644,-0.625661149,-0.166860728,0.096033862,-0.248528263,0.450789077,0.100476599,-0.742083292,1.278361555,2.276177683,0.492962077,-0.425684963,-0.362604448,-0.436796306,-0.961866992,-0.89285948,-0.970368643,-0.468731953,-0.564323872,0,1,0.48775
CoCu2SnS4,0.830014,0,1,0.225769693,-0.345798079,-0.715620268,0.120552616,-0.309332457,0.05109544,0.391422154,-0.302898771,0.494932467,0.304837903,1.01634292,0.836192518,-0.574658075,-0.362604448,0.175484208,-0.893749265,0.059818347,-0.971014668,-0.2399338,0.845890226,0,1,0
