Density_composition_average,n_ws^third_composition_average,ThermalExpansionCoefficient_difference,MiracleRadius_composition_average,IonizationEnergy_composition_average,ShearModulus_composition_average,ShearModulus_max_value,FirstIonizationEnergy_composition_average,NdValence_composition_average,IsNonmetal_composition_average,BCCfermi_composition_average,MendeleevNumber_arithmetic_average,IonicRadii_difference,GSbandgap_difference,BulkModulus_composition_average,Electronegativity_difference,BCCenergy_pa_composition_average,AtomicVolume_composition_average,HeatCapacityMolar_difference,ElectronAffinity_composition_average,HF,LF
-0.647548304,-0.731941072,0.614955187,-0.578082896,0.810772614,-0.204873527,-0.222036048,0.814645558,-0.400837566,0.679270077,-0.712667602,0.412874975,0.294351743,-0.362604448,-0.37943612,0.468605273,0.229653909,1.009212518,-0.236362814,-0.065167333,2.420947,1.8363
1.660345804,-0.650578293,-0.676135106,-1.939243011,0.141865984,-0.071803171,0.114376514,0.136821474,2.215379672,0.845684376,0.404658845,1.316715134,2.231002194,-0.362604448,0.401241268,-1.257043808,0.655772927,-0.968887684,2.856620925,2.48074279,2.309022,1.2521
-0.862029132,-0.708958728,0.622218967,-0.638218611,0.706015972,-0.73614017,-0.736549379,0.70920441,-0.742083292,0.629345787,0.180936766,0.081085549,1.237848117,0.620151728,0.22508235,1.081664814,0.452071984,0.95999604,1.545686575,-0.136720013,5.193893,3.7378
-0.631350139,-0.875858091,0.592605096,-0.12662286,0.482851785,-0.211938701,0.450789077,0.486231941,-0.742083292,0.629345787,-0.479451028,-0.754108522,0.195036335,-0.362604448,-0.554463623,1.206547314,0.134362473,0.961206802,-0.397057169,-0.316840816,2.628073,0.69822
-0.919287389,-0.742809569,0.614955187,-0.415952292,0.356996352,-0.409963256,-0.222036048,0.361915745,-0.920831054,0.536629249,-1.027206689,-1.143103021,0.294351743,-0.362604448,-0.514003266,1.104370723,0.161386763,0.867911709,-0.210855773,0.012955285,4.678266,3.0153
0.348290272,-0.688353869,0.577332533,0.14929395,0.396795007,-0.726432736,-0.98193266,0.400715626,0.622899614,0.304837903,0.460642098,1.62562253,-1.145721669,-0.362604448,-0.604403821,-0.428278131,0.468463206,0.638954887,-0.190450141,0.434248292,3.050318,2.2424
-0.857246053,-0.709895313,0.614955187,-0.720784626,0.848206344,-0.382938896,-0.222036048,0.852228805,-0.897194986,1.042355821,-0.477679318,0.733223385,1.386821228,0.685281895,-0.46758136,0.468605273,-0.108475915,1.07697549,-0.078729303,0.085921549,0.623812,0.0
-0.436938848,0.409885145,-0.399738973,1.540374531,-0.768617966,-0.575594136,-0.855283225,-0.763148895,-0.400837566,-0.668685749,-0.008888234,-0.13629373,0.095720927,-0.362604448,-0.717282352,0.627546635,0.617923615,-0.324586858,-0.327422949,-2.473311513,1.384989,0.3912
-0.158765795,-1.06954377,-0.705935228,-1.738053671,-0.072546666,-0.619402046,-0.756338354,-0.068051199,1.191642492,0.845684376,-0.161980912,1.488330354,2.007542527,-0.362604448,-0.65343187,-0.155807224,1.456737894,-0.968433528,2.983008311,0.355903064,4.77486231,3.6766
-0.935384044,-0.477154059,-0.821783203,-1.065027425,1.00089414,-0.588288474,-0.578237585,0.983986517,-0.998017587,1.116107613,-0.72707801,0.22981874,-0.376027259,4.701427213,-0.822464619,0.831899816,0.290000112,1.444390937,-0.423839562,-0.104649723,5.986714,4.53395
0.565983607,1.320619936,-0.815078176,0.13013306,-0.236556947,0.189550838,0.529944974,-0.234931043,1.874133945,-1.317701517,0.824804477,0.630254253,-1.592641004,-0.362604448,0.222231882,-1.291102671,-0.920798415,-0.971513371,-0.728393626,-0.535426442,1.096374,0.2855
-0.106440628,-0.513212563,0.600241377,-0.3321234,0.242062976,-0.382938896,-0.142880151,0.246129875,0.622899614,0.304837903,0.012696222,1.030689767,-0.00359448,-0.362604448,-0.399170129,0.196134365,0.586764616,0.637968356,-0.157290988,0.168094177,1.550932,0.2516
0.889535804,-0.17323238,-0.700533956,0.170849951,-0.231297921,0.494463848,1.182981124,-0.226432955,0.196342456,0.304837903,1.251143569,0.504403092,-0.276711852,-0.362604448,0.692844139,-0.643984266,-0.431612739,-0.971091409,-0.440419138,1.112922979,1.67943554,0.6679
-0.076467728,-1.038636481,-0.776338017,1.629472668,-1.0267883,-0.670428305,-0.995784942,-1.020591555,0.622899614,0.304837903,-0.513759779,-0.776990552,0.617126818,-0.362604448,-0.844698268,0.196134365,0.800252765,-0.966716275,-0.441822026,-0.357551047,2.475123735,1.7132
-1.000378266,-0.950669581,0.589066331,-0.281826065,0.767800325,-0.778416335,-0.972038173,0.770887715,-1.083329019,1.178512975,-0.406460802,-0.067647642,1.386821228,0.685281895,-0.968825184,1.138429587,0.686278157,1.011066543,-0.078729303,-0.538956014,7.087645,5.4293
-0.670765199,-0.461700414,0.621846466,-0.351883067,0.180042537,0.050628737,1.182981124,0.187294118,-0.592788287,0.304837903,-0.655938309,-0.84563664,0.443324855,-0.362604448,-0.234555606,1.104370723,0.020412323,0.63777286,-0.018277617,-0.027768892,2.047093,1.7096
0.066367125,0.599449853,-0.776151766,1.088177538,-0.876715651,-0.203724718,-0.241825023,-0.870638741,1.191642492,-1.317701517,-0.455524853,-0.593934317,-0.500171519,-0.362604448,-0.501786975,-0.541807676,0.777317463,-0.970035769,-0.441822026,-1.580029478,0.131054,0.0
-0.482882,0.743683869,-0.788258066,0.973212201,-1.172647245,-0.769991737,-0.995784942,-1.165916272,-1.083329019,-1.317701517,1.141007639,-1.154544036,1.213019265,-0.362604448,0.197147764,-0.541807676,-0.015179395,-0.968637907,0.243424619,-0.353841242,0.1090475,0.0077
1.153914234,-0.698656299,-0.791051827,1.140869984,-0.85248686,-0.394139782,-0.776127328,-0.84677612,2.329128248,-1.317701517,1.540610283,1.62562253,-0.12773874,-0.362604448,-0.125525207,-1.143514263,0.505030354,-0.968982994,-0.685031657,0.500512246,0.739376,0.4149
0.494025673,-0.585329571,-0.707052733,0.544487297,-0.637211211,-0.572420552,-0.162669126,-0.63108374,0.324309604,0.304837903,1.328237149,0.664577297,1.560623192,-0.362604448,-0.314083661,-0.598572448,0.227504286,-0.970188344,-0.325382385,0.319439584,2.824222,2.0454
-0.913709056,-0.709895313,0.622218967,-0.192989213,0.317456581,-0.710140538,-0.439714765,0.312548184,-1.021284341,0.452341487,-0.368409646,-0.605375332,1.510965488,0.620151728,0.006943812,1.286017995,0.363595705,0.785769408,1.57399939,-0.010036379,5.113401,3.4066
-0.978263579,-0.692769196,0.606015151,0.034328613,-0.29051318,-0.720565605,-0.855283225,-0.285178396,-0.839582071,0.073046557,-1.248417542,-0.159175759,-0.078081036,-0.362604448,-0.865832452,1.104370723,0.88029176,0.408484775,-0.210855773,0.034154172,3.1166255,1.84735
-1.051646531,-1.189738784,2.487706616,-1.426689216,1.706608337,-0.669183762,-0.578237585,1.707938028,-1.083329019,0.845684376,-2.083098584,-0.250703877,0.989559597,-0.362604448,-0.774006664,1.899077537,1.394773949,1.177578017,0.118950261,2.022118126,8.899171,6.8971
0.355984883,-0.804624148,-0.747655399,0.882197975,-0.734341114,-0.485346997,-0.499081688,-0.728550507,1.232266983,0.536629249,0.734066226,-0.319349965,-0.028423332,-0.362604448,-0.623461235,-0.042277679,0.172479124,-0.969474832,-0.562597863,0.620101163,2.159931,1.49
0.197710329,-1.131358349,-0.688427656,-2.444611473,0.291533469,-0.830974339,-1.092750916,0.29219936,2.329128248,1.116107613,0.133193536,2.037499058,2.355146454,-0.362604448,-0.804934241,-1.143514263,1.109781567,-0.968217744,3.012213872,2.120867282,3.040146,2.2513
-0.41211243,-0.863495175,0.600241377,-0.837491862,0.930152551,-0.233593748,-0.142880151,0.933039782,0.054156737,0.845684376,-0.559185192,1.042130782,-0.00359448,-0.362604448,-0.199637373,0.059898911,0.559499325,1.174018947,-0.157290988,0.550667836,0.1540805,0.0
-0.377385774,-0.910591997,-0.701092708,0.781603305,-0.602394334,-0.642159402,-0.815705276,-0.596965216,-0.98583024,0.536629249,1.108119921,-1.669389696,0.492982558,-0.362604448,-0.744158192,0.105310729,0.283166207,-0.969091959,-0.224629575,0.155657264,2.977304,2.157
-0.666667732,-0.945914613,0.610485169,-0.751267859,1.165066486,-0.706520049,-0.696971431,1.162815934,0.054156737,0.845684376,-0.083065982,1.717150647,0.368838299,-0.362604448,-0.815338449,-0.110395406,0.48513925,1.174835068,-0.182798029,0.407645083,4.154672,3.1116
-1.062655349,-0.892930689,2.528868034,-0.396791402,0.823814434,-0.784570668,-0.946312507,0.826809167,-1.083329019,1.00021194,-0.920693071,-0.474947764,1.684767451,1.266294568,-0.868031385,1.899077537,0.861116949,0.869865123,2.119084847,0.198082931,5.775583,4.3552
-0.533548657,-0.753602591,-0.704072721,1.730067338,-1.606496575,-0.563397616,-0.776127328,-1.598748524,0.054156737,-1.317701517,-0.932631454,-1.989738107,0.195036335,-0.362604448,-0.546824369,-0.235277905,1.061746371,-0.967115938,-0.182542958,0.051845479,3.350095,2.4106
-0.946415362,-1.667084697,0.468934589,-0.875813641,0.86581255,-0.830974339,-1.092750916,0.868703427,-0.514586141,1.38653085,-0.884588354,0.138290622,0.319180595,0.32222958,-0.968693624,1.286017995,1.037951574,1.177243511,2.407952081,0.808377262,4.280814,2.5318
-0.646830138,-0.544119852,0.621846466,-0.339308734,0.13923242,-0.031044391,1.182981124,0.143748247,-0.443493281,0.304837903,-0.732544032,-0.691182942,0.269522891,-0.362604448,-0.309380389,1.104370723,0.295001244,0.637777417,-0.018277617,0.181456798,1.073081,0.0
-0.605716603,-0.348373686,0.590556337,-0.150437108,-0.079955374,0.045895029,0.450789077,-0.07528468,-0.595835124,0.073046557,-0.541495422,-0.937164757,0.145378631,-0.362604448,-0.357634739,1.104370723,-0.130878302,0.407850184,-0.210855773,-0.268557563,1.545709,0.5571
-0.590843876,-0.697071309,0.590556337,-0.635565564,0.662220888,0.077159041,0.450789077,0.665345026,-0.558335593,0.679270077,-0.217187381,-0.937164757,0.145378631,-0.362604448,-0.351808508,1.104370723,-0.275200604,1.00904021,-0.210855773,-0.065392625,0.738876,0.247833333
-1.250519177,1.526668532,-0.821783203,-1.201548763,2.281292582,-0.830974339,-1.092750916,2.281592437,-1.083329019,1.927377323,0.735004371,1.488330354,-1.66712756,-0.362604448,-0.997768397,-1.688456078,-0.095795905,2.247407439,-0.78705982,-1.506809639,9.958854085,5.9796
-0.473360241,-0.667749009,2.495529148,-1.144066095,1.070420237,-0.511749086,-0.499081688,1.073155098,-0.230214702,0.304837903,-2.071250195,-0.502406199,-0.251883,-0.362604448,-0.523165485,1.717430265,1.264211095,0.638814498,0.034777027,1.67642286,3.420537,1.6826
0.721407949,-0.004959361,0.595771359,0.101391726,-0.03786465,-0.0842486,-0.499081688,-0.033438406,1.191642492,-0.23600857,-0.457316061,1.076453826,-1.046406262,-0.362604448,0.142418779,0.025840048,0.679818458,0.101288816,-0.273348023,0.511617255,0.589706667,0.0299
0.129648746,-0.643023178,-0.620446128,0.14929395,-0.171276965,-0.636078921,-0.499081688,-0.166350826,1.646636794,1.278361555,0.690989056,1.19658448,0.76609993,0.170044241,-0.703942162,-0.848337447,0.345566427,-0.970260696,-0.505717162,0.745227592,1.326466,0.67
-0.039464819,-0.474946395,-0.700533956,0.13287033,-0.424272779,0.165904523,1.182981124,-0.418162406,-0.376462871,0.536629249,1.309869675,0.304185335,1.560623192,-0.362604448,0.107317303,-0.598572448,-0.691146178,-0.970845221,-0.325382385,0.594976298,0.105118,0.0
-0.415138455,-1.575507543,-0.669057577,-1.35483588,0.080173052,-0.75381268,-0.776127328,0.084260467,1.570804411,0.845684376,-1.166550212,0.161172652,0.790928782,0.277734714,-0.840802629,0.74107618,1.447241671,-0.966215279,5.584598913,2.231421103,2.5916,2.2277
-0.887397972,-1.054826013,0.589066331,1.426230375,-0.513642638,-0.765902525,-0.972038173,-0.50835356,-1.083329019,0.073046557,-1.291861888,-1.852445931,-0.475342667,-0.362604448,-0.989949971,1.320076858,1.146100386,0.414733844,-0.09581902,-1.031340925,3.333386,2.4125
-0.095032969,1.245068785,-0.642609969,0.187615729,0.1488348,-0.594511188,-0.716760405,0.153347832,0.054156737,0.845684376,1.553566186,1.11077687,0.269522891,-0.362604448,-0.6329085,-1.120808354,0.279160237,-0.970197261,-0.506992514,-0.704320204,2.175579,1.529
-0.356638362,-0.008393504,-0.714502763,1.773179339,-1.873864125,-0.626558168,-0.855283225,-1.866425616,-0.230214702,-1.317701517,-0.749299548,-1.120220992,-1.642298708,-0.362604448,-0.784410872,-0.45098404,1.071195126,-0.968040201,-0.44143942,-0.422789923,0.344394,0.0
-0.409808065,-0.960338015,0.621287713,0.068818214,0.416874922,-0.484493596,0.272688308,0.404681671,-0.946830728,0.629345787,-0.570148465,-1.44628991,0.269522891,-0.362604448,-0.574986992,1.206547314,0.193927773,0.961746671,-0.274623375,-0.155757171,5.018996,3.6295
-0.496713608,1.185216574,-0.805020634,0.338165575,-0.519824279,-0.212258727,-0.518870662,-0.508674651,-0.888331461,0.073046557,0.7290305,-1.120220992,-0.202225296,-0.362604448,-0.198822954,-0.337454495,-0.944221931,-0.971571464,1.381421234,-0.485288286,0.982994,0.4656
-1.137629799,0.49127434,-0.460456722,0.522931296,-0.935991106,-0.713365035,-1.009637224,-0.929146893,-1.083329019,-0.506431807,-1.386985305,-1.291836212,0.691613374,-0.362604448,-0.856670234,0.650252544,0.799536193,-0.166375611,-0.243249715,-0.773146853,2.284911,1.4226
0.192986768,-0.657446579,-0.691407669,-0.952457199,0.040704702,-0.582065759,-0.696971431,0.043937975,0.622899614,0.845684376,0.670267336,1.190863972,2.479290713,0.117811137,0.36817584,-0.78021972,-0.581657423,-0.969782089,5.971030578,1.627097095,1.73995,0.8951
0.757934097,0.070591791,-0.722139045,0.302581066,-0.523931482,0.139769122,-0.142880151,-0.518535701,1.191642492,-0.23600857,0.325210418,0.824751503,0.468153706,-0.362604448,0.414353421,-0.916455174,0.413655056,-0.971464451,-0.449091532,0.765055524,1.2118725,0.4331
-0.989749924,-0.880665891,0.62035646,-0.949263718,1.094081799,-0.822262539,-1.009637224,1.096731289,-0.7041671,1.38653085,-0.223427647,0.149731637,1.386821228,0.685281895,-0.955961534,1.104370723,0.480396312,1.174794267,-0.001953111,0.392106206,5.09440227,3.385
0.255403578,0.434610976,-0.800364365,1.730067338,-0.943810766,-0.257240063,-0.696971431,-0.947925998,1.191642492,-1.317701517,0.682601522,-0.948605772,-0.425684963,-0.362604448,-0.518889783,-0.439631086,0.396930338,-0.96801957,-0.588104903,-1.238336896,0.175984,0.0
0.060713704,-0.825719599,0.622591469,-0.645882966,1.049189657,0.28911427,2.09327394,1.042697035,-0.28708899,0.845684376,-0.359555572,0.618813239,0.319180595,-0.362604448,0.005596318,0.298310955,-0.022719762,1.17441693,-0.135610004,0.11964705,4.202434,3.244
-0.875676248,-1.197751785,2.506517943,-1.313320619,1.756902662,-0.519838615,0.391422154,1.75949429,-0.817915676,0.845684376,-2.366927825,-0.593934317,0.716442226,-0.362604448,-0.646210684,1.899077537,1.274592033,1.178202378,0.041153787,2.064333431,2.914741,1.2586
-0.278893839,-1.076412057,2.489755374,-1.677377521,1.931501222,-0.733070298,-0.736549379,1.932491499,0.054156737,0.845684376,-1.434062031,1.556976442,0.51781141,-0.362604448,-0.724123475,0.990841179,1.305048828,1.176045173,-0.151424369,2.092352222,5.845285,4.4844
-0.865816046,-0.658820237,0.615327689,-0.354637445,0.176612826,-0.4381966,-0.162669126,0.181875497,-0.878581583,0.413007198,-0.801422669,-1.074456933,0.468153706,-0.362604448,-0.400310316,1.104370723,0.154756847,0.745203236,-0.210855773,0.077667676,2.60219,0.8612
-0.81093358,-0.327768827,-0.821783203,-3.270924835,1.423885081,-0.830974339,-1.092750916,1.425628334,0.622899614,1.927377323,-0.977948889,2.277760367,-0.624315779,3.761876197,-0.98152073,-0.825631538,1.260469429,0.642251186,5.188474573,1.505454536,2.8618205,2.45905
-0.850139801,-1.127237377,2.521790505,-0.807792483,1.295626449,-0.751448048,-0.696971431,1.297463261,-0.912706155,0.629345787,-2.236028693,-1.566420564,0.865415337,-0.362604448,-0.590550547,1.899077537,1.088239325,0.964304311,0.13680519,1.826362446,3.737262,3.7861
-0.648653956,-0.925309754,2.490314126,-2.18696594,2.297753806,0.001091485,0.450789077,2.297870396,-0.595835124,1.00021194,-1.718407336,0.836192518,-0.028423332,-0.362604448,-0.41138642,1.07031186,0.411526024,1.328536649,-0.151424369,2.026570589,0.356927,0.0
-0.965605071,-0.01045399,0.629110245,-0.776177015,0.63707331,-0.799611858,-1.009637224,0.640624302,-1.083329019,1.278361555,0.019372165,-0.365114023,1.41165008,2.536655242,-0.734385159,1.104370723,0.313525663,0.315478391,1.873452046,0.313728437,3.754588,2.3314
-0.816114336,-0.819341904,0.589997585,-0.26950835,0.630655517,-0.553619065,-0.736549379,0.633988656,-0.595835124,0.536629249,-0.227870502,1.236628031,0.046063224,-0.362604448,-0.636166178,0.729723226,0.809874241,0.868290302,-0.21200359,-0.932766102,3.618615333,2.3594
-0.186751301,-0.710430504,-0.780994286,0.481872247,-0.607825843,-0.384005647,-0.578237585,-0.602294585,0.866646562,0.536629249,0.610481979,1.122217884,-1.120892818,-0.362604448,-0.435330351,-0.280689723,0.525409457,-0.970612515,-0.638736379,-0.065759529,1.896588,1.0718
-0.919117896,-1.15608418,2.521604255,-0.718694347,1.253473213,-0.396753322,1.182981124,1.25567758,-0.912706155,0.629345787,-2.230700087,-1.566420564,1.113703857,-0.362604448,-0.713348706,1.9331364,1.173209844,0.965105349,0.342902077,1.775401438,5.315252,4.3205
0.170507048,-0.966519473,-0.669057577,-0.811487798,-0.183654139,-0.491747503,0.114376514,-0.183003999,1.305391068,0.536629249,-1.155293957,-0.456642141,1.635109748,-0.362604448,-0.402102039,0.74107618,1.171595186,-0.966356198,5.568019337,1.943769412,2.80679,1.7466
-0.735071085,-0.945914613,0.62035646,-0.040398857,0.472349941,-0.539004575,-0.439714765,0.456550616,-0.946830728,0.629345787,-0.782226301,-0.960046786,-0.276711852,-0.362604448,-0.997768397,1.138429587,0.205032919,0.961255573,-0.274623375,-0.510141191,4.778679,1.7897
-0.625146059,-1.236443133,0.600241377,-0.120874593,0.570269913,-0.555432541,-0.142880151,0.573699578,-0.400837566,0.629345787,-0.611062062,0.149731637,0.046063224,-0.063392594,-0.614323449,1.206547314,0.747894539,0.961576996,-0.157290988,0.13485237,1.42696,0.0
-0.525820324,-0.961368258,0.622032716,-0.892579419,1.086950917,-0.644292904,-0.696971431,1.088728279,-0.65677186,1.116107613,-0.112035786,0.561608165,0.344009447,-0.362604448,-0.014356957,-0.235277905,-0.367682663,1.442512039,-0.108827611,0.496851254,2.0170405,1.0124
-0.095657325,-0.781075737,0.622591469,-0.851862529,0.963619076,0.170882694,2.09327394,0.957287701,-0.28708899,0.845684376,-0.325111821,0.824751503,0.492982558,-0.115625698,-0.114123335,-0.064983588,-0.343909363,1.174448152,-0.001953111,0.412526406,1.897001,1.5279
-0.482317993,-0.746734304,-0.724560305,1.519297553,-1.520925993,-0.549707644,-0.776127328,-1.513561659,0.054156737,-1.317701517,-0.549422255,-0.982928816,-1.5429833,-0.362604448,-0.555375772,-0.360160404,1.144009777,-0.968185514,-0.468221813,0.038373029,2.82401495,2.2825
-0.962717899,-1.048938911,0.461484558,2.017480681,-1.101014296,-0.830974339,-1.092750916,-1.094541074,-1.083329019,-0.23600857,-1.692968897,-1.01725186,-1.145721669,-0.362604448,-0.969263717,1.286017995,1.31821384,0.110019211,-0.572545609,-0.257776813,2.610695,1.4842
0.021911166,-1.118995433,2.518810493,-2.489160541,2.857435416,0.737149713,3.062933679,2.842351044,-0.605585001,1.278361555,-1.892578895,1.11077687,0.070892075,-0.362604448,0.096811292,0.332369819,0.857087586,1.604738595,0.004168579,2.877594318,0.987125,0.0
-0.575156632,-1.157850311,-0.821783203,0.001481373,-0.080094287,-0.752568137,-0.995784942,-0.075748656,-0.108341228,0.536629249,-1.200765199,0.22981874,-0.276711852,0.576946568,-0.918118178,1.206547314,1.126880844,-0.047184214,5.286166538,0.217831368,3.464189,2.3826
-0.87162877,-0.707486953,0.626130233,-0.4789095,0.455763695,-0.562686449,-0.162669126,0.460101744,-0.93708085,0.536629249,-0.197045421,-0.485244677,1.163361561,0.135867024,-0.347128729,1.161135496,0.173868332,0.868287535,0.410240664,0.270758851,2.962117,0.0
-0.741235646,-0.796925629,2.490314126,-1.723314525,1.686749081,-0.134796188,0.450789077,1.688151999,-0.68958395,0.679270077,-1.823340434,-0.799872581,-0.028423332,-0.362604448,-0.495208972,1.717430265,0.565273626,1.010168305,0.034777027,1.686251215,4.43981,3.3809
-0.812225284,-0.466851629,0.622218967,-0.490200739,0.223769833,-0.437076512,0.411211128,0.228323107,-0.742083292,0.304837903,-0.557130672,-0.347952501,1.237848117,0.620151728,0.118189802,1.104370723,0.481703221,0.63765429,1.545686575,0.100365826,2.289949,1.3028
-0.834977802,-1.243213301,2.50577294,-1.981670695,2.150853011,-0.744567504,-0.855283225,2.151317864,-0.595835124,1.00021194,-2.150114248,-0.021883583,-0.251883,-0.362604448,-0.895151551,1.717430265,1.343721491,1.329343791,0.034777027,2.381791408,0.269079,0.0
